ID,AREA,TOWN,X,Y
1312,0.17,North Andover,230506.70159,939168.49190
1313,0.27,North Andover,230888.47631,939696.62206
1316,1.61,North Andover,230919.68237,941320.43451
2028,1.20,Haverhill,232735.55323,943625.40306
2034,3.45,Haverhill,235584.77246,944313.93550
1978,4.08,Groveland,238786.60064,943398.50283
1956,2.59,Georgetown,243064.39814,943554.65728
1951,2.21,Georgetown,245285.81296,942041.24584
1950,3.87,Rowley,247969.99440,942013.12038
1949,1.36,Rowley,249047.89699,940805.19347
1944,0.86,Ipswich,253314.87012,935824.55711
1195,3.45,Hamilton,250048.71793,930800.97820
1193,1.34,Hamilton,253036.34983,928995.68537
1189,1.39,Wenham,255281.41179,926836.21709
1188,2.12,Beverly,253464.23147,926032.59027
1172,0.61,Beverly,249811.78588,924515.42166
1333,0.29,Andover,229026.01643,933811.45834
1335,0.98,Andover,227863.64496,935137.03697
1334,1.53,Andover,226153.38607,934534.22260
1337,1.39,Andover,225186.71145,936551.56320
1998,0.22,Lawrence,228826.61327,938892.70493
1310,0.34,North Andover,229639.17192,938838.04845
1311,0.53,North Andover,230447.14638,938406.22294
2026,0.56,Lawrence,229493.31413,940423.58332
2065,0.65,Methuen,229900.33674,942352.75984
2064,1.18,Methuen,230503.16757,943619.16480
2027,1.82,Haverhill,231322.07194,945441.42285
2029,0.80,Haverhill,233265.08006,944728.42459
2033,0.53,Haverhill,235145.25497,946297.24096
2036,0.85,Haverhill,236157.24863,947053.03491
1977,5.30,Groveland,240433.75472,945723.61131
1957,4.12,Newbury,246070.09159,945757.72838
1959,2.87,Newbury,248584.26959,944384.99714
1194,2.74,Hamilton,253258.92103,931369.49824
1192,4.39,Hamilton,255442.73107,929668.10018
1184,3.27,Beverly,255907.62815,924315.18497
1187,1.03,Beverly,251461.78747,925769.33204
1180,0.39,Beverly,250710.14229,924104.35784
1170,0.14,Beverly,250212.79118,923538.01555
2032,0.23,Haverhill,234302.52325,946604.43741
2046,0.52,Haverhill,235194.93671,948105.44498
2038,1.87,Haverhill,236674.31439,949484.90378
2037,1.88,Haverhill,237620.07269,947591.57754
2039,2.76,Haverhill,239278.09271,950131.66345
2040,2.86,Haverhill,237229.60994,951786.77385
1975,4.11,West Newbury,245319.62621,948685.51958
1968,1.48,Newburyport,249237.36885,950110.54950
1182,1.04,Beverly,252737.97278,924571.63872
1181,0.37,Beverly,251297.88354,924099.03660
1173,0.25,Beverly,250432.83470,922171.78402
1179,0.71,Beverly,252905.54581,923248.15270
1174,0.17,Beverly,250836.10586,921576.18436
1999,0.13,Lawrence,229088.93517,939363.12571
2023,0.26,Lawrence,228562.20497,941031.74187
2066,1.05,Methuen,228913.59456,942481.08560
2062,0.97,Methuen,229412.09460,945668.13761
2057,0.91,Haverhill,229955.08178,946893.57493
2018,0.17,Lawrence,228042.41421,939389.72739
2068,0.52,Methuen,227863.39662,941893.49520
2067,0.64,Methuen,227890.50534,943377.03307
2063,2.69,Methuen,227834.61098,944863.26084
2061,2.69,Methuen,226656.42064,946946.72613
2060,2.88,Haverhill,227985.66761,949104.99687
2059,4.47,Haverhill,230241.89344,950418.09298
2031,0.30,Haverhill,233435.65168,945975.39575
2049,0.13,Haverhill,234193.39824,947153.60226
2047,0.17,Haverhill,234299.48037,947688.84979
2043,0.30,Haverhill,233999.63596,948678.10799
2044,0.40,Haverhill,234105.36604,949477.81801
2045,0.87,Haverhill,234846.03671,949818.63420
2009,0.24,Lawrence,226842.42945,938875.57128
2017,0.12,Lawrence,227398.27119,939573.29609
2019,0.13,Lawrence,228275.52555,939763.05819
2071,0.21,Methuen,226545.22743,941418.25362
2070,0.16,Methuen,227188.58379,942133.00837
2069,0.55,Methuen,226639.69132,942560.57413
2073,0.60,Methuen,225467.92913,942704.72422
2051,0.39,Haverhill,232740.94808,946572.38353
2050,0.20,Haverhill,233497.65337,946772.43037
2042,0.53,Haverhill,233401.73313,948974.48412
2041,1.51,Haverhill,232942.52253,950807.80960
1969,1.31,Newburyport,248867.74574,951487.31814
1972,0.97,Newburyport,248621.35161,953097.75316
1970,0.42,Newburyport,250176.86480,952490.67070
1986,1.01,Amesbury,248250.76695,954977.25963
1983,2.06,Salisbury,249080.43784,958251.73695
1982,4.39,Salisbury,252552.74594,956864.53487
1980,4.50,Salisbury,253483.88796,953948.72004
2056,0.42,Haverhill,231787.26598,946709.41292
2055,0.43,Haverhill,231962.54072,947560.89897
2052,0.20,Haverhill,233198.10677,947308.72842
2053,0.53,Haverhill,232917.31500,948585.57181
2074,0.91,Methuen,224616.25176,942082.11594
2008,0.27,Lawrence,226058.84570,938557.32661
2010,0.16,Lawrence,226476.55386,939283.18866
2012,0.18,Lawrence,226483.02309,940227.86464
2020,0.17,Lawrence,228013.72272,940165.35147
2024,0.14,Lawrence,228625.37599,940213.17689
2013,0.13,Lawrence,226693.24666,940808.03532
2072,0.31,Methuen,225857.26985,941457.19986
2080,2.52,Methuen,221402.98465,942336.69958
2054,0.44,Haverhill,232201.60940,948333.16022
2000,0.16,Lawrence,227952.29634,939031.93617
2007,0.53,Lawrence,226063.71059,937530.34956
2076,0.61,Methuen,224687.03072,939208.72996
2011,0.54,Lawrence,225869.79620,939681.50284
2016,0.10,Lawrence,227362.33045,940156.58343
2014,0.12,Lawrence,227137.24418,940716.30756
2021,0.15,Lawrence,227368.27383,941013.68556
2022,0.14,Lawrence,227827.95642,940888.32574
2075,1.10,Methuen,224628.92693,940448.12284
1328,1.12,Andover,227467.68976,930869.67854
1332,0.99,Andover,227948.00773,933719.50321
1340,2.37,Andover,224284.44364,932826.22394
1341,4.68,Andover,222776.05995,934854.90685
1342,1.18,Andover,223427.37836,937717.60271
1338,0.59,Andover,224776.16740,938235.19358
2003,0.36,Lawrence,227112.59277,938232.21718
2078,1.94,Methuen,222489.14176,940123.54625
2015,0.11,Lawrence,226951.61356,940082.50389
2077,1.98,Methuen,221790.98989,937923.75993
1991,2.32,Amesbury,244994.00712,953442.36701
1985,1.25,Amesbury,247806.50397,956584.57413
1984,1.39,Amesbury,247263.18855,958325.00627
1979,1.31,Salisbury,255718.39843,955042.44548
1994,1.49,Merrimac,241323.15426,952733.85268
1992,4.59,Amesbury,243526.13252,955802.33342
1987,0.31,Amesbury,246773.32383,955664.45328
1988,1.38,Amesbury,245918.69705,957942.02408
1952,2.70,Georgetown,243295.66355,941373.07215
1955,0.50,Georgetown,241145.28413,942215.28178
1996,4.07,Merrimac,238531.97181,954384.38312
2035,0.46,Haverhill,237312.31017,945854.55791
2079,1.68,Methuen,223026.67550,942297.13632
6012,0.16,,237551.82508,958022.06633
1273,0.39,Reading,233243.41621,919863.35679
1274,2.17,Reading,234205.53473,921435.97711
839,0.35,Wakefield,234122.33521,918791.00371
838,0.37,Wakefield,234666.00169,917775.40750
1275,1.23,Reading,232887.06982,922018.39480
1280,2.10,North Reading,234523.02377,924057.56286
1351,0.61,Tewksbury,224978.75722,929436.17823
1359,0.78,Tewksbury,224887.20689,930169.04824
1339,1.02,Andover,225670.05869,931373.86281
1329,0.52,Andover,226322.91727,931967.55651
1330,1.04,Andover,227152.86801,932527.45486
1360,0.44,Tewksbury,221843.35028,932386.06445
1281,1.23,North Reading,231090.63745,927043.56729
1326,3.47,Andover,229643.28262,929970.58545
1317,3.38,Andover,232422.76385,929289.59279
1327,1.10,Andover,227339.71380,928959.65734
1318,2.64,Andover,231605.89244,932097.07205
1350,1.25,Tewksbury,225193.92794,928549.00475
1322,0.63,Andover,230416.98655,934631.87910
1348,0.84,Tewksbury,223939.74447,927461.67082
1349,0.67,Tewksbury,223289.28852,928818.96149
1358,1.76,Tewksbury,223070.79549,931007.30986
1321,0.08,Andover,229452.41254,934366.45416
1343,0.96,Tewksbury,224649.32593,925061.43784
1347,0.53,Tewksbury,222997.40956,927390.42671
1357,1.07,Tewksbury,221199.22197,930955.86575
1331,1.01,Andover,229240.94669,932546.73690
1345,0.90,Tewksbury,223438.96677,925963.18690
1353,0.84,Tewksbury,220890.29819,929144.17705
1361,0.12,Tewksbury,220860.83143,932003.92359
1355,1.13,Tewksbury,219400.99617,929537.98010
1411,1.00,Billerica,217322.98796,923623.81064
1406,0.39,Billerica,219053.94174,925890.93040
1290,1.62,Wilmington,225086.71032,921972.08797
1291,1.14,Wilmington,224250.78443,923626.32650
1292,0.61,Wilmington,226130.25762,923281.02595
1288,2.10,Wilmington,226942.85192,920364.43832
1289,0.78,Wilmington,226768.40514,922019.16985
1294,1.39,Wilmington,227870.51220,923492.18736
1386,0.89,Burlington,224108.74144,920167.20779
1293,1.53,Wilmington,226581.44127,925179.23888
1296,2.20,Wilmington,228861.37993,925877.58705
1298,0.95,Wilmington,228051.41470,927780.02649
1297,0.85,Wilmington,228899.84921,927705.21798
1344,1.98,Tewksbury,225892.65690,926827.82969
1285,0.66,Wilmington,229395.74159,920351.36519
867,0.22,Woburn,230645.14740,917758.70198
1268,0.48,Reading,231049.34042,919623.99872
1269,0.68,Reading,231326.74898,920218.81619
1276,2.11,Reading,231356.25318,922073.47462
1270,0.37,Reading,232203.27298,920514.65428
1384,1.15,Burlington,225876.40987,918194.92302
872,0.67,Woburn,227735.59997,917962.89349
1287,0.90,Wilmington,228191.16579,919941.49383
1286,1.06,Wilmington,229152.78971,921754.10736
1295,1.33,Wilmington,229241.56871,923985.39683
1284,1.28,North Reading,230676.17327,923982.39315
1282,1.06,North Reading,231698.72588,925663.67569
1283,0.60,North Reading,231916.56851,924448.70365
1279,1.53,North Reading,233463.22185,925763.19880
2006,0.60,Lawrence,226842.75015,936899.04006
1375,0.44,Burlington,225656.02576,916237.75915
1376,0.30,Burlington,225345.32977,917220.11430
1385,1.18,Burlington,224929.53050,919284.88890
1382,0.84,Burlington,223883.23194,917775.88342
1380,0.41,Burlington,223061.08441,916783.06655
1421,0.28,Bedford,221605.23124,917076.37074
959,0.36,Lexington,220254.82184,913669.01517
1420,0.37,Bedford,221020.22793,917728.44937
1412,0.28,Billerica,217539.27832,925319.10809
1377,0.38,Burlington,224690.29878,916380.91083
1378,0.79,Burlington,223813.43520,916055.88575
1379,0.25,Burlington,223030.36763,915560.13079
1271,0.06,Reading,232449.42345,919207.30434
868,0.42,Woburn,229947.10006,918170.18212
1304,0.28,North Andover,231273.28215,935684.93125
1305,0.15,North Andover,231046.38206,935249.59499
1320,0.11,Andover,229947.23728,933805.63172
1319,0.31,Andover,230389.81635,933521.43567
1309,0.50,North Andover,231370.06327,937898.48165
2001,0.13,Lawrence,228086.87554,938587.34636
2002,0.41,Lawrence,228555.47081,937637.07043
2004,0.20,Lawrence,227646.94436,937826.21691
2005,0.26,Lawrence,228042.75666,937144.92126
2025,0.13,Lawrence,228900.56373,940286.46428
6021,0.16,,223776.52235,949021.89244
6028,0.20,,219344.76016,944424.28103
6027,0.13,,220846.97994,944924.69181
6023,0.12,,224879.10220,945272.01070
6026,0.10,,222253.74560,945027.75021
6025,0.12,,223817.55899,945250.57281
6022,0.12,,223837.44466,947554.02410
6024,0.07,,224338.29989,945214.44440
6020,0.16,,225769.75319,951345.00570
2058,0.92,Haverhill,229910.04719,948102.50820
6016,0.08,,232201.61722,953528.29913
6019,0.18,,228735.77550,953244.87820
6018,0.11,,230771.50214,953554.76593
6017,0.07,,231558.93442,953548.13486
2030,0.31,Haverhill,234112.41619,945704.29612
2048,0.12,Haverhill,234993.51812,947292.65677
6013,0.22,,235010.22827,952881.21070
6014,0.11,,233913.25301,953063.08296
6015,0.09,,232979.30631,953428.17448
1210,0.16,Peabody,246814.30854,919261.82582
1176,0.15,Beverly,251275.31879,922061.55568
1178,0.63,Beverly,252061.46536,922711.04685
1183,0.79,Beverly,254169.60127,923007.52913
1213,0.28,Peabody,247722.92653,921054.86608
1249,0.64,Danvers,242751.96538,926241.40935
1197,0.53,Lynnfield,240146.06918,917510.30144
775,0.15,Lynn,245553.47751,914320.02812
776,0.09,Lynn,245638.73297,913763.67815
778,0.19,Lynn,246058.10016,914221.03130
1209,0.63,Peabody,246664.21676,918610.73057
1207,0.86,Peabody,244417.99806,918191.38635
1214,0.28,Peabody,244093.26013,919018.86088
1239,0.38,Danvers,245488.17222,923743.12733
1157,0.09,Salem,250058.23832,916917.22604
1177,0.26,Beverly,251233.10960,923040.12440
1175,0.10,Beverly,250835.78843,922266.97077
1186,0.49,Beverly,250190.69866,925916.48555
1993,2.61,Merrimac,241101.89586,955210.81217
1990,0.42,Amesbury,246229.66496,955414.61974
1989,1.04,Amesbury,244919.70236,957057.92560
1973,2.64,Newburyport,247120.88449,952144.23547
1974,6.21,West Newbury,243389.35292,950894.72724
1976,4.39,West Newbury,241737.41728,947923.87139
1995,0.72,Merrimac,240265.65922,954277.15330
6009,0.13,,242761.54822,959334.42981
6010,0.14,,239774.55837,958714.71270
6011,0.18,,238663.89198,958524.82465
6006,0.13,,246631.83558,960735.00987
6007,0.14,,245361.94502,960452.65940
6008,0.10,,243843.68756,959696.36848
1966,0.41,Newburyport,251263.60172,950479.16138
1971,0.12,Newburyport,248873.98134,952416.42685
6001,0.16,,253274.65449,959154.05362
6004,0.20,,251452.92963,960347.48651
6005,0.13,,250039.06144,960352.21673
6003,0.07,,252254.90716,959757.43944
6002,0.02,,252529.09932,959452.42234
6000,0.17,,255606.61596,959774.31306
1913,1.74,Scituate,261345.51803,883539.60580
1917,0.51,Scituate,266427.70819,877506.35198
1923,3.75,Gloucester,269063.08859,935120.85723
1924,1.94,Gloucester,268707.51914,932278.59592
1925,0.80,Gloucester,267215.89412,931318.95155
1926,0.30,Gloucester,268017.33527,930307.14030
1927,0.26,Gloucester,267877.41907,929590.12945
1931,0.12,Gloucester,268902.57542,929431.08827
1934,1.11,Gloucester,270909.88784,930442.12165
1935,2.87,Rockport,272875.56669,932728.75353
1936,0.57,Rockport,272464.12063,934204.77036
1938,2.20,Rockport,271118.17996,936333.75093
1932,1.76,Gloucester,269855.20035,927947.18826
1933,0.82,Gloucester,269842.95546,931162.08651
1937,1.37,Rockport,271004.07411,933508.37114
1928,0.08,Gloucester,268591.93043,929885.10719
1930,0.36,Gloucester,269144.32249,930352.79100
1929,0.10,Gloucester,268686.58460,929629.67110
6067,0.45,,180045.23290,871283.25386
